From;To;active_power_in_watt;volume_flow_natural_gas_in_liter_per_min;volume_flow_nitrogen_in_liter_per_min;
27.05.2021 10:47:46;27.05.2021 10:47:47;4976,732421875;100;1,7066667079925537;
27.05.2021 10:47:47;27.05.2021 10:47:48;2831,92919921875;100;1,7066667079925537;
27.05.2021 10:47:48;27.05.2021 10:47:49;2777,0673828125;100;1,7066667079925537;
27.05.2021 10:47:49;27.05.2021 10:47:50;2783,0791015625;100;1,7066667079925537;
27.05.2021 10:47:50;27.05.2021 10:47:51;2852,732421875;100;1,7001113891601562;
27.05.2021 10:47:51;27.05.2021 10:47:52;2865,637451171875;100;1,7001113891601562;
27.05.2021 10:47:52;27.05.2021 10:47:53;2761,083984375;100;1,7001113891601562;
27.05.2021 10:47:53;27.05.2021 10:47:54;2729,352783203125;100;1,7001113891601562;
27.05.2021 10:47:54;27.05.2021 10:47:55;2717,955078125;100;1,7001113891601562;
27.05.2021 10:47:55;27.05.2021 10:47:56;2717,380126953125;100;1,7001113891601562;
27.05.2021 10:47:56;27.05.2021 10:47:57;2714,45703125;100;1,7001113891601562;
27.05.2021 10:47:57;27.05.2021 10:47:58;2711,954345703125;100;1,7001113891601562;
27.05.2021 10:47:58;27.05.2021 10:47:59;2711,692626953125;100;1,7001113891601562;
27.05.2021 10:47:59;27.05.2021 10:48:00;2718,09375;100;1,7001113891601562;
27.05.2021 10:48:00;27.05.2021 10:48:01;2745,91015625;100;1,699910044670105;
27.05.2021 10:48:01;27.05.2021 10:48:02;1806,9005126953125;100;1,699910044670105;
27.05.2021 10:48:02;27.05.2021 10:48:03;1206,58203125;100;1,699910044670105;
27.05.2021 10:48:03;27.05.2021 10:48:04;1584,9603271484375;100;1,699910044670105;
27.05.2021 10:48:04;27.05.2021 10:48:05;1424,8463134765625;100;1,699910044670105;
27.05.2021 10:48:05;27.05.2021 10:48:06;1520,9371337890625;100;1,699910044670105;
27.05.2021 10:48:06;27.05.2021 10:48:07;1518,0081787109375;100;1,699910044670105;
27.05.2021 10:48:07;27.05.2021 10:48:08;1529,156005859375;100;1,699910044670105;
27.05.2021 10:48:08;27.05.2021 10:48:09;1596,9471435546875;100;1,699910044670105;
27.05.2021 10:48:09;27.05.2021 10:48:10;1545,0205078125;100;1,699910044670105;
27.05.2021 10:48:10;27.05.2021 10:48:11;1519,8135986328125;100;1,7066665887832642;
27.05.2021 10:48:11;27.05.2021 10:48:12;1581,408935546875;100;1,7066665887832642;
27.05.2021 10:48:12;27.05.2021 10:48:13;3802,290771484375;100;1,7066665887832642;
27.05.2021 10:48:13;27.05.2021 10:48:14;5002,07958984375;100;1,7066665887832642;
27.05.2021 10:48:14;27.05.2021 10:48:15;2842,902099609375;100;1,7066665887832642;
27.05.2021 10:48:15;27.05.2021 10:48:16;2782,767578125;100;1,7066665887832642;
27.05.2021 10:48:16;27.05.2021 10:48:17;2722,5419921875;100;1,7066665887832642;
27.05.2021 10:48:17;27.05.2021 10:48:18;2778,986083984375;100;1,7066665887832642;
27.05.2021 10:48:18;27.05.2021 10:48:19;2862,81201171875;100;1,7066665887832642;
27.05.2021 10:48:19;27.05.2021 10:48:20;2760,46484375;100;1,7066665887832642;
27.05.2021 10:48:20;27.05.2021 10:48:21;2729,497802734375;100;1,7066667079925537;
27.05.2021 10:48:21;27.05.2021 10:48:22;2722,64306640625;100;1,7066667079925537;
27.05.2021 10:48:22;27.05.2021 10:48:23;2718,8798828125;100;1,7066667079925537;
27.05.2021 10:48:23;27.05.2021 10:48:24;2718,943359375;100;1,7066667079925537;
27.05.2021 10:48:24;27.05.2021 10:48:25;2715,693359375;100;1,7066667079925537;
27.05.2021 10:48:25;27.05.2021 10:48:26;2717,742431640625;100;1,7066667079925537;
27.05.2021 10:48:26;27.05.2021 10:48:27;2724,34033203125;100;1,7066667079925537;
27.05.2021 10:48:27;27.05.2021 10:48:28;2755,6728515625;100;1,7066667079925537;
27.05.2021 10:48:28;27.05.2021 10:48:29;1830,6824951171875;100;1,7066667079925537;
27.05.2021 10:48:29;27.05.2021 10:48:30;1032,06396484375;100;1,7066667079925537;
27.05.2021 10:48:30;27.05.2021 10:48:31;1501,5440673828125;100;1,7066667079925537;
27.05.2021 10:48:31;27.05.2021 10:48:32;1508,4417724609375;100;1,7066667079925537;
27.05.2021 10:48:32;27.05.2021 10:48:33;1549,8604736328125;100;1,7066667079925537;
27.05.2021 10:48:33;27.05.2021 10:48:34;1490,383056640625;100;1,7066667079925537;
27.05.2021 10:48:34;27.05.2021 10:48:35;1496,136474609375;100;1,7066667079925537;
27.05.2021 10:48:35;27.05.2021 10:48:36;1560,252685546875;100;1,7066667079925537;
27.05.2021 10:48:36;27.05.2021 10:48:37;1561,7193603515625;100;1,7066667079925537;
27.05.2021 10:48:37;27.05.2021 10:48:38;1591,8740234375;100;1,7066667079925537;
27.05.2021 10:48:38;27.05.2021 10:48:39;1598,26611328125;100;1,7066667079925537;
27.05.2021 10:48:39;27.05.2021 10:48:40;1742,9986572265625;100;1,7066667079925537;
27.05.2021 10:48:40;27.05.2021 10:48:41;2137,557373046875;100;1,7066667079925537;
27.05.2021 10:48:41;27.05.2021 10:48:42;2841,950439453125;100;1,7066667079925537;
27.05.2021 10:48:42;27.05.2021 10:48:43;2745,7568359375;100;1,7066667079925537;
27.05.2021 10:48:43;27.05.2021 10:48:44;2643,2236328125;100;1,7066667079925537;
27.05.2021 10:48:44;27.05.2021 10:48:45;2784,490966796875;100;1,7066667079925537;
27.05.2021 10:48:45;27.05.2021 10:48:46;2878,809326171875;100;1,7066667079925537;
27.05.2021 10:48:46;27.05.2021 10:48:47;2739,345703125;100;1,7066667079925537;
27.05.2021 10:48:47;27.05.2021 10:48:48;2732,126708984375;100;1,7066667079925537;
27.05.2021 10:48:48;27.05.2021 10:48:49;2729,146728515625;100;1,7066667079925537;
27.05.2021 10:48:49;27.05.2021 10:48:50;2710,671142578125;100;1,7066667079925537;
27.05.2021 10:48:50;27.05.2021 10:48:51;2704,3125;100;1,7066667079925537;
27.05.2021 10:48:51;27.05.2021 10:48:52;2720,1728515625;100;1,7066667079925537;
27.05.2021 10:48:52;27.05.2021 10:48:53;2713,96044921875;100;1,7066667079925537;
27.05.2021 10:48:53;27.05.2021 10:48:54;2711,317138671875;100;1,7066667079925537;
27.05.2021 10:48:54;27.05.2021 10:48:55;2742,01171875;100;1,7066667079925537;
27.05.2021 10:48:55;27.05.2021 10:48:56;1834,99755859375;100;1,7066667079925537;
27.05.2021 10:48:56;27.05.2021 10:48:57;1188,3956298828125;100;1,7066667079925537;
27.05.2021 10:48:57;27.05.2021 10:48:58;1750,6148681640625;100;1,7066667079925537;
27.05.2021 10:48:58;27.05.2021 10:48:59;1514,2818603515625;100;1,7066667079925537;
27.05.2021 10:48:59;27.05.2021 10:49:00;1456,008056640625;100;1,7066667079925537;
27.05.2021 10:49:00;27.05.2021 10:49:01;1509,1927490234375;100;1,7001194953918457;
27.05.2021 10:49:01;27.05.2021 10:49:02;1473,24169921875;100;1,7001194953918457;
27.05.2021 10:49:02;27.05.2021 10:49:03;1568,0880126953125;100;1,7001194953918457;
27.05.2021 10:49:03;27.05.2021 10:49:04;1558,457275390625;100;1,7001194953918457;
27.05.2021 10:49:04;27.05.2021 10:49:05;1557,860595703125;100;1,7001194953918457;
27.05.2021 10:49:05;27.05.2021 10:49:06;1501,178466796875;100;1,7001194953918457;
27.05.2021 10:49:06;27.05.2021 10:49:07;1467,7088623046875;100;1,7001194953918457;
27.05.2021 10:49:07;27.05.2021 10:49:08;2873,9404296875;100;1,7001194953918457;
27.05.2021 10:49:08;27.05.2021 10:49:09;3863,85888671875;100;1,7001194953918457;
27.05.2021 10:49:09;27.05.2021 10:49:10;2809,718505859375;100;1,7001194953918457;
27.05.2021 10:49:10;27.05.2021 10:49:11;2689,47314453125;100;1,6999020576477051;
27.05.2021 10:49:11;27.05.2021 10:49:12;2674,0810546875;100;1,6999020576477051;
27.05.2021 10:49:12;27.05.2021 10:49:13;2804,7470703125;100;1,6999020576477051;
27.05.2021 10:49:13;27.05.2021 10:49:14;2853,540771484375;100;1,6999020576477051;
27.05.2021 10:49:14;27.05.2021 10:49:15;2745,942626953125;100;1,6999020576477051;
27.05.2021 10:49:15;27.05.2021 10:49:16;2725,345947265625;100;1,6999020576477051;
27.05.2021 10:49:16;27.05.2021 10:49:17;2718,607421875;100;1,6999020576477051;
27.05.2021 10:49:17;27.05.2021 10:49:18;2717,777099609375;100;1,6999020576477051;
27.05.2021 10:49:18;27.05.2021 10:49:19;2711,742919921875;100;1,6999020576477051;
27.05.2021 10:49:19;27.05.2021 10:49:20;2720,996337890625;100;1,6999020576477051;
27.05.2021 10:49:20;27.05.2021 10:49:21;2718,427734375;100;1,7001070976257324;
27.05.2021 10:49:21;27.05.2021 10:49:22;2713,275390625;100;1,7001070976257324;
27.05.2021 10:49:22;27.05.2021 10:49:23;2711,39306640625;100;1,7001070976257324;
27.05.2021 10:49:23;27.05.2021 10:49:24;1970,487548828125;100;1,7001070976257324;
27.05.2021 10:49:24;27.05.2021 10:49:25;1171,9296875;100;1,7001070976257324;
27.05.2021 10:49:25;27.05.2021 10:49:26;1586,231689453125;100;1,7001070976257324;
27.05.2021 10:49:26;27.05.2021 10:49:27;1438,4500732421875;100;1,7001070976257324;
27.05.2021 10:49:27;27.05.2021 10:49:28;1549,9404296875;100;1,7001070976257324;
27.05.2021 10:49:28;27.05.2021 10:49:29;1499,9842529296875;100;1,7001070976257324;
27.05.2021 10:49:29;27.05.2021 10:49:30;1502,275390625;100;1,7001070976257324;
27.05.2021 10:49:30;27.05.2021 10:49:31;1594,0179443359375;100;1,6999034881591797;
27.05.2021 10:49:31;27.05.2021 10:49:32;1586,1763916015625;100;1,6999034881591797;
27.05.2021 10:49:32;27.05.2021 10:49:33;1502,881591796875;100;1,6999034881591797;
27.05.2021 10:49:33;27.05.2021 10:49:34;1426,901123046875;100;1,6999034881591797;
27.05.2021 10:49:34;27.05.2021 10:49:35;1530,2861328125;100;1,6999034881591797;
27.05.2021 10:49:35;27.05.2021 10:49:36;3781,946044921875;100;1,6999034881591797;
27.05.2021 10:49:36;27.05.2021 10:49:37;5098,357421875;100;1,6999034881591797;
27.05.2021 10:49:37;27.05.2021 10:49:38;2848,307861328125;100;1,6999034881591797;
27.05.2021 10:49:38;27.05.2021 10:49:39;2782,6259765625;100;1,6999034881591797;
27.05.2021 10:49:39;27.05.2021 10:49:40;2766,236572265625;100;1,6999034881591797;
27.05.2021 10:49:40;27.05.2021 10:49:41;2812,684814453125;100;1,7066665887832642;
27.05.2021 10:49:41;27.05.2021 10:49:42;2874,210693359375;100;1,7066665887832642;
27.05.2021 10:49:42;27.05.2021 10:49:43;2763,114013671875;100;1,7066665887832642;
27.05.2021 10:49:43;27.05.2021 10:49:44;2728,12060546875;100;1,7066665887832642;
27.05.2021 10:49:44;27.05.2021 10:49:45;2721,380615234375;100;1,7066665887832642;
27.05.2021 10:49:45;27.05.2021 10:49:46;2721,263671875;100;1,7066665887832642;
27.05.2021 10:49:46;27.05.2021 10:49:47;2712,59423828125;100;1,7066665887832642;
27.05.2021 10:49:47;27.05.2021 10:49:48;2702,704345703125;100;1,7066665887832642;
27.05.2021 10:49:48;27.05.2021 10:49:49;2710,823486328125;100;1,7066665887832642;
27.05.2021 10:49:49;27.05.2021 10:49:50;2718,368408203125;100;1,7066665887832642;
27.05.2021 10:49:50;27.05.2021 10:49:51;2750,63037109375;100;1,7066667079925537;
27.05.2021 10:49:51;27.05.2021 10:49:52;1863,8590087890625;100;1,7066667079925537;
27.05.2021 10:49:52;27.05.2021 10:49:53;1192,3245849609375;100;1,7066667079925537;
27.05.2021 10:49:53;27.05.2021 10:49:54;1685,6448974609375;100;1,7066667079925537;
27.05.2021 10:49:54;27.05.2021 10:49:55;1611,77685546875;100;1,7066667079925537;
27.05.2021 10:49:55;27.05.2021 10:49:56;1545,316162109375;100;1,7066667079925537;
27.05.2021 10:49:56;27.05.2021 10:49:57;1435,46240234375;100;1,7066667079925537;
27.05.2021 10:49:57;27.05.2021 10:49:58;1468,7806396484375;100;1,7066667079925537;
27.05.2021 10:49:58;27.05.2021 10:49:59;1497,7379150390625;100;1,7066667079925537;
27.05.2021 10:49:59;27.05.2021 10:50:00;1525,95263671875;100;1,7066667079925537;
27.05.2021 10:50:00;27.05.2021 10:50:01;1590,556640625;51,182918548583984;1,7066667079925537;
27.05.2021 10:50:01;27.05.2021 10:50:02;1584,1566162109375;51,182918548583984;1,7066667079925537;
27.05.2021 10:50:02;27.05.2021 10:50:03;1564,971923828125;51,182918548583984;1,7066667079925537;
27.05.2021 10:50:03;27.05.2021 10:50:04;1543,9061279296875;51,182918548583984;1,7066667079925537;
27.05.2021 10:50:04;27.05.2021 10:50:05;3034,44970703125;51,182918548583984;1,7066667079925537;
27.05.2021 10:50:05;27.05.2021 10:50:06;4002,760498046875;51,182918548583984;1,7066667079925537;
27.05.2021 10:50:06;27.05.2021 10:50:07;2844,577392578125;51,182918548583984;1,7066667079925537;
27.05.2021 10:50:07;27.05.2021 10:50:08;2766,700439453125;51,182918548583984;1,7066667079925537;
27.05.2021 10:50:08;27.05.2021 10:50:09;2712,793212890625;51,182918548583984;1,7066667079925537;
27.05.2021 10:50:09;27.05.2021 10:50:10;2787,439453125;51,182918548583984;1,7066667079925537;
27.05.2021 10:50:10;27.05.2021 10:50:11;2879,25390625;0,0070805000141263008;1,7066667079925537;
27.05.2021 10:50:11;27.05.2021 10:50:12;2767,00927734375;0,0070805000141263008;1,7066667079925537;
27.05.2021 10:50:12;27.05.2021 10:50:13;2726,422119140625;0,0070805000141263008;1,7066667079925537;
27.05.2021 10:50:13;27.05.2021 10:50:14;2722,060302734375;0,0070805000141263008;1,7066667079925537;
27.05.2021 10:50:14;27.05.2021 10:50:15;2711,51220703125;0,0070805000141263008;1,7066667079925537;
27.05.2021 10:50:15;27.05.2021 10:50:16;2711,6904296875;0,0070805000141263008;1,7066667079925537;
27.05.2021 10:50:16;27.05.2021 10:50:17;2715,2265625;0,0070805000141263008;1,7066667079925537;
27.05.2021 10:50:17;27.05.2021 10:50:18;2711,786376953125;0,0070805000141263008;1,7066667079925537;
27.05.2021 10:50:18;27.05.2021 10:50:19;2710,310791015625;0,0070805000141263008;1,7066667079925537;
27.05.2021 10:50:19;27.05.2021 10:50:20;2713,1884765625;0,0070805000141263008;1,7066667079925537;
27.05.2021 10:50:20;27.05.2021 10:50:21;1916,276123046875;0;1,7066667079925537;
27.05.2021 10:50:21;27.05.2021 10:50:22;1207,827392578125;0;1,7066667079925537;
27.05.2021 10:50:22;27.05.2021 10:50:23;1711,8714599609375;0;1,7066667079925537;
27.05.2021 10:50:23;27.05.2021 10:50:24;1562,0115966796875;0;1,7066667079925537;
27.05.2021 10:50:24;27.05.2021 10:50:25;1539,956787109375;0;1,7066667079925537;
27.05.2021 10:50:25;27.05.2021 10:50:26;1540,747314453125;0;1,7066667079925537;
27.05.2021 10:50:26;27.05.2021 10:50:27;1473,336669921875;0;1,7066667079925537;
27.05.2021 10:50:27;27.05.2021 10:50:28;1443,971923828125;0;1,7066667079925537;
27.05.2021 10:50:28;27.05.2021 10:50:29;1602,0640869140625;0;1,7066667079925537;
27.05.2021 10:50:29;27.05.2021 10:50:30;1565,0167236328125;0;1,7066667079925537;
27.05.2021 10:50:30;27.05.2021 10:50:31;1431,4759521484375;0;1,7005343437194824;
27.05.2021 10:50:31;27.05.2021 10:50:32;1384,7630615234375;0;1,7005343437194824;
27.05.2021 10:50:32;27.05.2021 10:50:33;1496,5389404296875;0;1,7005343437194824;
27.05.2021 10:50:33;27.05.2021 10:50:34;3197,160888671875;0;1,7005343437194824;
27.05.2021 10:50:34;27.05.2021 10:50:35;4096,36279296875;0;1,7005343437194824;
27.05.2021 10:50:35;27.05.2021 10:50:36;2835,40625;0;1,7005343437194824;
27.05.2021 10:50:36;27.05.2021 10:50:37;2791,776123046875;0;1,7005343437194824;
27.05.2021 10:50:37;27.05.2021 10:50:38;2723,502197265625;0;1,7005343437194824;
27.05.2021 10:50:38;27.05.2021 10:50:39;2722,809326171875;0;1,7005343437194824;
27.05.2021 10:50:39;27.05.2021 10:50:40;2873,861572265625;0;1,7005343437194824;
27.05.2021 10:50:40;27.05.2021 10:50:41;2759,5615234375;0;1,7025128602981567;
27.05.2021 10:50:41;27.05.2021 10:50:42;2723,63818359375;0;1,7025128602981567;
27.05.2021 10:50:42;27.05.2021 10:50:43;2707,375732421875;0;1,7025128602981567;
27.05.2021 10:50:43;27.05.2021 10:50:44;2696,878662109375;0;1,7025128602981567;
27.05.2021 10:50:44;27.05.2021 10:50:45;2706,14990234375;0;1,7025128602981567;
27.05.2021 10:50:45;27.05.2021 10:50:46;2707,222412109375;0;1,7025128602981567;
27.05.2021 10:50:46;27.05.2021 10:50:47;2706,748779296875;0;1,7025128602981567;
27.05.2021 10:50:47;27.05.2021 10:50:48;2709,560791015625;0;1,7025128602981567;
27.05.2021 10:50:48;27.05.2021 10:50:49;2730,06201171875;0;1,7025128602981567;
27.05.2021 10:50:49;27.05.2021 10:50:50;1992,4417724609375;0;1,7025128602981567;
27.05.2021 10:50:50;27.05.2021 10:50:51;1095,85205078125;0;1,7101125717163086;
27.05.2021 10:50:51;27.05.2021 10:50:52;1575,114013671875;0;1,7101125717163086;
27.05.2021 10:50:52;27.05.2021 10:50:53;1432,6534423828125;0;1,7101125717163086;
27.05.2021 10:50:53;27.05.2021 10:50:54;1538,22607421875;0;1,7101125717163086;
27.05.2021 10:50:54;27.05.2021 10:50:55;1505,9635009765625;0;1,7101125717163086;
27.05.2021 10:50:55;27.05.2021 10:50:56;1504,6802978515625;0;1,7101125717163086;
27.05.2021 10:50:56;27.05.2021 10:50:57;1447,05859375;0;1,7101125717163086;
27.05.2021 10:50:57;27.05.2021 10:50:58;1393,8275146484375;0;1,7101125717163086;
27.05.2021 10:50:58;27.05.2021 10:50:59;1468,9224853515625;0;1,7101125717163086;
27.05.2021 10:50:59;27.05.2021 10:51:00;1554,173095703125;0;1,7101125717163086;
27.05.2021 10:51:00;27.05.2021 10:51:01;1556,692626953125;47,733623504638672;1,7003049850463867;
27.05.2021 10:51:01;27.05.2021 10:51:02;1469,016845703125;47,733623504638672;1,7003049850463867;
27.05.2021 10:51:02;27.05.2021 10:51:03;3304,6796875;47,733623504638672;1,7003049850463867;
27.05.2021 10:51:03;27.05.2021 10:51:04;4432,517578125;47,733623504638672;1,7003049850463867;
27.05.2021 10:51:04;27.05.2021 10:51:05;2885,689208984375;47,733623504638672;1,7003049850463867;
27.05.2021 10:51:05;27.05.2021 10:51:06;2783,5966796875;47,733623504638672;1,7003049850463867;
27.05.2021 10:51:06;27.05.2021 10:51:07;2768,079833984375;47,733623504638672;1,7003049850463867;
27.05.2021 10:51:07;27.05.2021 10:51:08;2830,707275390625;47,733623504638672;1,7003049850463867;
27.05.2021 10:51:08;27.05.2021 10:51:09;2873,5087890625;47,733623504638672;1,7003049850463867;
27.05.2021 10:51:09;27.05.2021 10:51:10;2746,6923828125;47,733623504638672;1,7003049850463867;
27.05.2021 10:51:10;27.05.2021 10:51:11;2710,458740234375;99,986373901367188;1,6933350563049316;
27.05.2021 10:51:11;27.05.2021 10:51:12;2711,490234375;99,986373901367188;1,6933350563049316;
27.05.2021 10:51:12;27.05.2021 10:51:13;2709,296630859375;99,986373901367188;1,6933350563049316;
27.05.2021 10:51:13;27.05.2021 10:51:14;2709,1630859375;99,986373901367188;1,6933350563049316;
27.05.2021 10:51:14;27.05.2021 10:51:15;2710,684814453125;99,986373901367188;1,6933350563049316;
27.05.2021 10:51:15;27.05.2021 10:51:16;2700,466552734375;99,986373901367188;1,6933350563049316;
27.05.2021 10:51:16;27.05.2021 10:51:17;2732,503173828125;99,986373901367188;1,6933350563049316;
27.05.2021 10:51:17;27.05.2021 10:51:18;2823,408447265625;99,986373901367188;1,6933350563049316;
27.05.2021 10:51:18;27.05.2021 10:51:19;1827,245361328125;99,986373901367188;1,6933350563049316;
27.05.2021 10:51:19;27.05.2021 10:51:20;912,98992919921875;99,986373901367188;1,6933350563049316;
27.05.2021 10:51:20;27.05.2021 10:51:21;1432,6768798828125;100;1,6933332681655884;
27.05.2021 10:51:21;27.05.2021 10:51:22;1487,7103271484375;100;1,6933332681655884;
27.05.2021 10:51:22;27.05.2021 10:51:23;1465,7220458984375;100;1,6933332681655884;
27.05.2021 10:51:23;27.05.2021 10:51:24;1571,0264892578125;100;1,6933332681655884;
27.05.2021 10:51:24;27.05.2021 10:51:25;1544,2998046875;100;1,6933332681655884;
27.05.2021 10:51:25;27.05.2021 10:51:26;1448,556884765625;100;1,6933332681655884;
27.05.2021 10:51:26;27.05.2021 10:51:27;1370,3770751953125;100;1,6933332681655884;
27.05.2021 10:51:27;27.05.2021 10:51:28;1433,865234375;100;1,6933332681655884;
27.05.2021 10:51:28;27.05.2021 10:51:29;1491,5888671875;100;1,6933332681655884;
27.05.2021 10:51:29;27.05.2021 10:51:30;1478,375;100;1,6933332681655884;
27.05.2021 10:51:30;27.05.2021 10:51:31;1571,4705810546875;100;1,6933332681655884;
27.05.2021 10:51:31;27.05.2021 10:51:32;1558,5535888671875;100;1,6933332681655884;
27.05.2021 10:51:32;27.05.2021 10:51:33;3333,4990234375;100;1,6933332681655884;
27.05.2021 10:51:33;27.05.2021 10:51:34;4332,5224609375;100;1,6933332681655884;
27.05.2021 10:51:34;27.05.2021 10:51:35;2847,13525390625;100;1,6933332681655884;
27.05.2021 10:51:35;27.05.2021 10:51:36;2781,139404296875;100;1,6933332681655884;
27.05.2021 10:51:36;27.05.2021 10:51:37;2805,721435546875;100;1,6933332681655884;
27.05.2021 10:51:37;27.05.2021 10:51:38;2875,364501953125;100;1,6933332681655884;
27.05.2021 10:51:38;27.05.2021 10:51:39;2847,333984375;100;1,6933332681655884;
27.05.2021 10:51:39;27.05.2021 10:51:40;2734,674560546875;100;1,6933332681655884;
27.05.2021 10:51:40;27.05.2021 10:51:41;2720,154052734375;100;1,6999180316925049;
27.05.2021 10:51:41;27.05.2021 10:51:42;2706,165771484375;100;1,6999180316925049;
27.05.2021 10:51:42;27.05.2021 10:51:43;2703,027099609375;100;1,6999180316925049;
27.05.2021 10:51:43;27.05.2021 10:51:44;2702,618408203125;100;1,6999180316925049;
27.05.2021 10:51:44;27.05.2021 10:51:45;2706,690185546875;100;1,6999180316925049;
27.05.2021 10:51:45;27.05.2021 10:51:46;2705,84619140625;100;1,6999180316925049;
27.05.2021 10:51:46;27.05.2021 10:51:47;2708,41650390625;100;1,6999180316925049;
27.05.2021 10:51:47;27.05.2021 10:51:48;1768,568359375;100;1,6999180316925049;
27.05.2021 10:51:48;27.05.2021 10:51:49;1159,0263671875;100;1,6999180316925049;
27.05.2021 10:51:49;27.05.2021 10:51:50;1668,3948974609375;100;1,6999180316925049;
27.05.2021 10:51:50;27.05.2021 10:51:51;1591,0438232421875;100;1,7066667079925537;
27.05.2021 10:51:51;27.05.2021 10:51:52;1469,817138671875;100;1,7066667079925537;
27.05.2021 10:51:52;27.05.2021 10:51:53;1455,8603515625;100;1,7066667079925537;
27.05.2021 10:51:53;27.05.2021 10:51:54;1508,135498046875;100;1,7066667079925537;
27.05.2021 10:51:54;27.05.2021 10:51:55;1429,5882568359375;100;1,7066667079925537;
27.05.2021 10:51:55;27.05.2021 10:51:56;1505,46875;100;1,7066667079925537;
27.05.2021 10:51:56;27.05.2021 10:51:57;1463,120361328125;100;1,7066667079925537;
27.05.2021 10:51:57;27.05.2021 10:51:58;1450,392578125;100;1,7066667079925537;
27.05.2021 10:51:58;27.05.2021 10:51:59;1528,0146484375;100;1,7066667079925537;
27.05.2021 10:51:59;27.05.2021 10:52:00;1463,4141845703125;100;1,7066667079925537;
27.05.2021 10:52:00;27.05.2021 10:52:01;1440,65966796875;51,133560180664062;1,7066667079925537;
27.05.2021 10:52:01;27.05.2021 10:52:02;1450,0340576171875;51,133560180664062;1,7066667079925537;
27.05.2021 10:52:02;27.05.2021 10:52:03;3738,060546875;51,133560180664062;1,7066667079925537;
27.05.2021 10:52:03;27.05.2021 10:52:04;5036,951171875;51,133560180664062;1,7066667079925537;
27.05.2021 10:52:04;27.05.2021 10:52:05;2834,5830078125;51,133560180664062;1,7066667079925537;
27.05.2021 10:52:05;27.05.2021 10:52:06;2727,33984375;51,133560180664062;1,7066667079925537;
27.05.2021 10:52:06;27.05.2021 10:52:07;2682,467529296875;51,133560180664062;1,7066667079925537;
27.05.2021 10:52:07;27.05.2021 10:52:08;2885,28173828125;51,133560180664062;1,7066667079925537;
27.05.2021 10:52:08;27.05.2021 10:52:09;2872,733642578125;51,133560180664062;1,7066667079925537;
27.05.2021 10:52:09;27.05.2021 10:52:10;2745,24560546875;51,133560180664062;1,7066667079925537;
27.05.2021 10:52:10;27.05.2021 10:52:11;2727,56689453125;0,021439580246806145;1,7066667079925537;
27.05.2021 10:52:11;27.05.2021 10:52:12;2707,278564453125;0,021439580246806145;1,7066667079925537;
27.05.2021 10:52:12;27.05.2021 10:52:13;2702,090087890625;0,021439580246806145;1,7066667079925537;
27.05.2021 10:52:13;27.05.2021 10:52:14;2703,06787109375;0,021439580246806145;1,7066667079925537;
27.05.2021 10:52:14;27.05.2021 10:52:15;2698,031494140625;0,021439580246806145;1,7066667079925537;
27.05.2021 10:52:15;27.05.2021 10:52:16;2707,067626953125;0,021439580246806145;1,7066667079925537;
27.05.2021 10:52:16;27.05.2021 10:52:17;2707,803466796875;0,021439580246806145;1,7066667079925537;
27.05.2021 10:52:17;27.05.2021 10:52:18;1778,042236328125;0,021439580246806145;1,7066667079925537;
27.05.2021 10:52:18;27.05.2021 10:52:19;1159,9130859375;0,021439580246806145;1,7066667079925537;
27.05.2021 10:52:19;27.05.2021 10:52:20;1686,641845703125;0,021439580246806145;1,7066667079925537;
27.05.2021 10:52:20;27.05.2021 10:52:21;1543,6080322265625;0;1,7066667079925537;
27.05.2021 10:52:21;27.05.2021 10:52:22;1509,9212646484375;0;1,7066667079925537;
27.05.2021 10:52:22;27.05.2021 10:52:23;1509,3289794921875;0;1,7066667079925537;
27.05.2021 10:52:23;27.05.2021 10:52:24;1550,4852294921875;0;1,7066667079925537;
27.05.2021 10:52:24;27.05.2021 10:52:25;1545,91748046875;0;1,7066667079925537;
27.05.2021 10:52:25;27.05.2021 10:52:26;1477,666259765625;0;1,7066667079925537;
27.05.2021 10:52:26;27.05.2021 10:52:27;1456,9696044921875;0;1,7066667079925537;
27.05.2021 10:52:27;27.05.2021 10:52:28;1529,6649169921875;0;1,7066667079925537;
27.05.2021 10:52:28;27.05.2021 10:52:29;1496,175537109375;0;1,7066667079925537;
27.05.2021 10:52:29;27.05.2021 10:52:30;1506,6158447265625;0;1,7066667079925537;
27.05.2021 10:52:30;27.05.2021 10:52:31;1526,5450439453125;0;1,7066667079925537;
27.05.2021 10:52:31;27.05.2021 10:52:32;1451,668212890625;0;1,7066667079925537;
27.05.2021 10:52:32;27.05.2021 10:52:33;3290,030029296875;0;1,7066667079925537;
27.05.2021 10:52:33;27.05.2021 10:52:34;4228,27197265625;0;1,7066667079925537;
27.05.2021 10:52:34;27.05.2021 10:52:35;2845,89990234375;0;1,7066667079925537;
27.05.2021 10:52:35;27.05.2021 10:52:36;2780,75390625;0;1,7066667079925537;
27.05.2021 10:52:36;27.05.2021 10:52:37;2718,705078125;0;1,7066667079925537;
27.05.2021 10:52:37;27.05.2021 10:52:38;2783,4892578125;0;1,7066667079925537;
27.05.2021 10:52:38;27.05.2021 10:52:39;2854,293212890625;0;1,7066667079925537;
27.05.2021 10:52:39;27.05.2021 10:52:40;2749,472412109375;0;1,7066667079925537;
